date,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
19860227,33.30,19.60,0.00,8.80,65.00,7.50,26.40
19860228,32.40,20.10,0.00,8.60,65.00,7.90,26.20
19860301,28.20,17.10,0.00,9.70,63.00,9.60,22.60
19860302,22.90,14.20,0.00,9.10,58.00,3.10,18.50
19860303,24.00,11.80,0.00,7.30,57.00,2.30,17.90
19860304,25.80,11.20,0.00,9.90,63.00,7.50,18.50
19860305,28.50,13.50,0.00,9.10,61.00,5.60,21.00
19860306,30.50,14.20,0.00,10.10,63.00,5.70,22.30
19860307,32.20,15.80,0.00,10.00,65.00,7.50,24.00
19860308,33.60,18.60,0.00,9.90,62.00,5.40,26.10
19860309,34.60,17.00,0.00,9.40,61.00,5.80,25.80
19860310,35.70,18.40,0.00,8.50,63.00,4.70,27.00
19860311,36.00,21.20,0.00,8.20,64.00,5.80,28.60
19860312,36.40,23.80,0.00,7.80,66.00,6.30,30.10
19860313,37.00,24.50,0.00,9.00,65.00,6.60,30.70
19860314,37.80,25.10,0.00,10.00,64.00,7.30,31.40
19860315,38.30,25.80,0.00,9.20,62.00,7.40,32.00
19860316,38.30,25.00,0.00,10.20,63.00,8.20,31.60
19860317,39.20,26.00,0.00,10.00,58.00,8.90,32.60
19860318,39.20,24.90,0.00,9.30,59.00,7.80,32.00
19860319,39.00,23.80,0.00,9.20,62.00,5.60,31.40
19860320,39.80,25.80,0.00,8.30,59.00,9.90,32.80
19860321,38.30,27.30,0.00,7.60,63.00,7.40,32.80
19860322,38.70,25.00,0.00,10.00,64.00,7.90,31.80
19860323,37.60,25.50,0.00,8.40,71.00,6.30,31.50
19860324,35.40,26.10,33.20,4.20,74.00,7.40,30.70
19860325,35.70,24.20,0.00,6.90,70.00,6.00,29.90
19860326,37.00,24.50,0.00,9.10,68.00,6.40,30.70
19860327,36.80,25.80,55.40,8.40,67.00,-9999.00,31.30
19860328,35.70,23.50,0.00,9.30,71.00,6.00,29.60
19860329,36.60,24.70,0.00,9.60,66.00,6.50,30.60
19860330,37.20,25.20,0.00,10.00,63.00,6.90,31.20
19860331,38.00,24.30,0.00,10.00,60.00,7.40,31.10
19860401,35.10,26.80,0.00,4.60,68.00,5.10,30.90
19860402,35.80,25.10,0.00,8.80,69.00,5.30,30.40
19860403,36.80,25.00,0.00,10.00,68.00,5.80,30.90
19860404,35.50,25.70,0.00,9.00,71.00,5.40,30.60
19860405,34.50,25.50,0.00,8.70,70.00,6.00,30.00
19860406,35.00,24.60,0.00,6.70,66.00,7.10,29.80
19860407,33.80,23.50,0.00,9.50,64.00,7.10,28.60
19860408,34.50,22.50,0.00,10.00,66.00,4.40,28.50
19860409,36.30,23.00,0.00,9.60,65.00,6.10,29.60
19860410,36.20,25.30,0.00,5.60,69.00,7.20,30.70
19860411,35.40,25.50,0.00,7.40,69.00,5.90,30.40
19860412,35.80,26.80,13.70,6.20,73.00,7.90,31.30
19860413,33.10,24.40,0.00,6.10,72.00,4.10,28.70
19860414,35.30,24.40,0.00,8.80,68.00,6.50,29.80
19860415,35.60,24.50,0.00,9.20,69.00,9.10,30.00
19860416,32.40,23.50,41.70,4.50,78.00,-9999.00,27.90
19860417,34.70,24.00,0.00,9.70,70.00,6.40,29.30
19860418,35.50,24.40,0.00,10.10,68.00,4.70,29.90
19860419,36.50,25.20,0.00,9.90,66.00,8.50,30.80
19860420,37.50,25.20,0.00,10.20,66.00,6.80,31.30
19860421,33.20,26.20,0.00,4.20,69.00,5.30,29.70
19860422,33.50,24.20,0.10,9.40,68.00,6.50,28.80
19860423,33.80,23.10,3.50,5.40,73.00,4.60,28.40
19860424,26.40,24.60,59.60,0.10,91.00,2.70,25.50
19860425,33.00,22.70,0.00,10.10,73.00,5.60,27.80
19860426,35.00,25.30,0.00,8.20,72.00,6.10,30.10
19860427,35.70,25.20,0.00,9.00,70.00,6.90,30.40
19860428,34.60,25.80,0.00,8.40,70.00,6.30,30.20
19860429,35.50,24.40,0.00,7.80,70.00,4.40,29.90
19860430,35.30,25.30,0.00,6.00,69.00,5.70,30.30
19860501,35.50,24.80,0.00,8.10,74.00,6.10,30.10
19860502,31.40,25.20,0.00,4.30,76.00,5.60,28.30
19860503,34.30,23.00,0.00,9.40,71.00,5.20,28.60
19860504,34.30,24.60,0.00,8.40,72.00,6.20,29.40
19860505,35.30,24.30,0.00,8.20,75.00,7.60,29.80
19860506,29.00,25.20,0.00,0.50,83.00,4.90,27.10
19860507,33.50,23.50,19.40,5.80,73.00,5.80,28.50
19860508,33.60,23.00,37.50,5.90,74.00,8.60,28.30
19860509,31.50,22.10,0.20,3.60,77.00,7.20,26.80
19860510,31.60,25.30,0.00,2.80,74.00,5.00,28.40
19860511,33.70,24.10,0.00,8.00,73.00,6.40,28.90
19860512,34.00,24.90,7.20,8.20,70.00,8.20,29.40
19860513,34.30,24.00,0.00,10.40,68.00,7.60,29.10
19860514,34.60,24.50,0.00,10.50,66.00,8.00,29.50
19860515,34.70,25.80,0.00,10.40,70.00,9.60,30.20
19860516,34.00,25.40,126.50,4.50,73.00,-9999.00,29.70
19860517,30.90,23.10,10.00,3.40,81.00,4.50,27.00
19860518,29.00,23.10,10.50,0.10,85.00,0.50,26.00
19860519,30.00,23.00,28.70,0.00,83.00,0.60,26.50
19860520,32.00,24.20,4.70,5.00,78.00,3.20,28.10
19860521,32.40,24.70,26.80,4.40,-9999.00,-9999.00,28.50
19860522,30.50,23.50,18.50,4.10,-9999.00,7.00,27.00
19860523,31.90,24.00,3.50,7.10,-9999.00,5.60,27.90
19860524,31.50,24.00,0.00,6.10,-9999.00,5.10,27.70
19860525,32.60,24.80,0.00,8.00,-9999.00,6.50,28.70
19860526,31.50,24.60,0.00,1.60,-9999.00,3.90,28.00
19860527,34.00,25.30,0.00,7.30,-9999.00,7.20,29.60
19860528,34.00,25.80,2.70,8.20,-9999.00,4.20,29.90
19860529,33.50,24.50,0.00,9.40,-9999.00,6.90,29.00
19860530,33.60,25.80,0.00,7.10,-9999.00,6.00,29.70
19860531,35.20,25.80,0.00,8.50,-9999.00,3.90,30.50
19860601,34.20,26.00,0.00,8.60,-9999.00,7.90,30.10
19860602,35.10,25.90,0.00,9.10,-9999.00,6.50,30.50
19860603,35.00,26.40,1.50,9.50,-9999.00,5.50,30.70
19860604,33.80,25.50,0.00,6.30,68.00,6.50,29.60
19860605,35.20,25.50,0.00,10.20,71.00,5.20,30.30
19860606,34.00,25.40,0.00,5.20,68.00,5.90,29.70
19860607,33.00,25.50,0.00,6.00,72.00,7.10,29.20
19860608,34.60,26.20,2.80,8.00,69.00,6.30,30.40
19860609,34.00,25.30,6.20,3.50,72.00,4.90,29.60
19860610,33.80,24.70,8.50,4.20,72.00,5.50,29.20
19860611,33.00,24.00,25.70,4.70,75.00,8.60,28.50
19860612,32.60,24.50,42.90,6.60,75.00,-9999.00,28.50
19860613,31.30,24.30,16.60,0.40,78.00,4.70,27.80
19860614,31.90,24.40,16.90,7.40,77.00,4.80,28.10
19860615,33.60,25.10,0.00,10.90,72.00,5.10,29.30
19860616,35.00,25.80,0.00,9.80,71.00,7.80,30.40
19860617,33.80,25.00,0.00,7.00,-9999.00,6.70,29.40
19860618,33.00,25.40,9.00,2.30,-9999.00,2.60,29.20
19860619,30.50,25.00,1.50,0.00,-9999.00,4.00,27.70
19860620,33.10,24.40,4.00,8.40,-9999.00,5.80,28.70
19860621,33.20,23.00,0.00,4.50,-9999.00,5.20,28.10
19860622,34.00,24.70,0.00,8.80,-9999.00,6.60,29.30
19860623,33.30,25.70,0.00,5.70,-9999.00,6.00,29.50
19860624,32.40,25.50,0.00,2.20,-9999.00,5.40,28.90
19860625,31.50,24.90,2.60,2.70,-9999.00,3.80,28.20
19860626,32.10,24.10,46.90,4.40,-9999.00,6.00,28.10
19860627,32.30,23.60,20.80,5.20,-9999.00,-9999.00,27.90
19860628,33.20,24.30,37.80,8.80,-9999.00,8.80,28.70
19860629,34.20,22.40,0.00,11.00,-9999.00,8.60,28.30
19860630,35.40,26.20,0.00,10.10,-9999.00,6.40,30.80
19860701,35.60,26.00,0.00,9.60,-9999.00,8.60,30.80
19860702,35.20,26.80,0.00,10.30,-9999.00,6.70,31.00
19860703,34.50,25.50,0.00,10.40,69.00,7.60,30.00
19860704,34.30,26.20,0.00,8.50,70.00,6.90,30.20
19860705,34.40,25.60,5.90,7.10,72.00,6.30,30.00
19860706,33.60,25.00,0.00,8.20,73.00,5.90,29.30
19860707,33.50,23.50,0.80,8.60,71.00,5.00,28.50
19860708,30.80,26.00,0.50,5.50,71.00,6.50,28.40
19860709,32.70,25.70,1.50,3.70,76.00,3.20,29.20
19860710,33.80,24.60,1.80,4.70,71.00,4.60,29.20
19860711,32.60,24.70,0.40,4.20,73.00,5.60,28.60
19860712,33.90,24.50,0.00,5.70,70.00,5.90,29.20
19860713,34.00,25.50,0.00,8.10,71.00,6.10,29.70
19860714,33.10,24.80,0.10,7.10,73.00,6.10,28.90
19860715,32.40,24.00,0.00,5.00,72.00,4.20,28.20
19860716,32.20,25.50,0.00,3.90,75.00,4.30,28.80
19860717,32.50,24.60,28.00,0.80,77.00,6.60,28.50
19860718,32.70,23.40,2.50,6.30,75.00,5.50,28.00
19860719,30.90,24.70,16.40,1.90,79.00,4.10,27.80
19860720,31.10,23.70,20.90,3.20,78.00,-9999.00,27.40
19860721,29.20,23.00,18.70,0.00,-9999.00,4.10,26.10
19860722,24.80,22.40,5.70,0.00,-9999.00,0.50,23.60
19860723,26.50,23.00,3.70,0.00,-9999.00,0.90,24.70
19860724,31.10,23.70,10.50,4.90,-9999.00,5.20,27.40
19860725,32.20,23.50,6.20,5.40,-9999.00,4.40,27.80
19860726,31.60,23.70,10.30,3.80,-9999.00,5.10,27.60
19860727,32.30,22.00,0.00,9.10,-9999.00,5.60,27.10
19860728,33.20,23.80,0.00,10.20,-9999.00,5.70,28.50
19860729,33.20,23.50,0.00,10.90,-9999.00,6.10,28.30
19860730,34.00,24.80,0.00,9.90,-9999.00,6.10,29.40
19860731,32.50,25.50,0.00,6.10,-9999.00,4.10,29.00
19860801,34.10,25.00,0.00,10.30,70.00,6.60,29.50
19860802,31.20,25.00,0.00,2.80,75.00,2.70,28.10
19860803,33.10,24.40,0.00,7.30,74.00,5.40,28.70
19860804,33.90,25.20,6.40,9.40,73.00,7.20,29.50
19860805,32.10,24.50,0.00,8.60,75.00,5.60,28.30
19860806,32.00,25.20,0.20,2.30,76.00,3.60,28.60
19860807,32.20,24.40,36.50,3.10,77.00,-9999.00,28.30
19860808,30.60,24.50,14.40,2.40,79.00,3.30,27.50
19860809,30.20,23.30,20.00,1.80,80.00,3.50,26.70
19860810,30.60,24.50,2.30,3.50,79.00,3.40,27.50
19860811,29.40,24.50,0.10,0.40,81.00,2.20,26.90
19860812,32.40,24.60,0.00,8.60,75.00,5.90,28.50
19860813,31.40,25.50,0.00,0.60,75.00,4.20,28.40
19860814,33.10,26.30,47.40,4.20,75.00,6.10,29.70
19860815,32.30,22.90,0.50,7.40,77.00,4.40,27.60
19860816,31.00,25.40,0.00,4.10,78.00,4.40,28.20
19860817,30.70,25.00,0.10,1.60,78.00,3.50,27.80
19860818,32.70,24.50,0.00,8.30,73.00,5.00,28.60
19860819,34.50,26.40,4.60,10.20,73.00,6.90,30.40
19860820,32.40,25.80,11.50,3.50,78.00,4.60,29.10
19860821,32.90,24.50,0.00,8.00,76.00,6.40,28.70
19860822,31.40,25.70,0.00,3.90,76.00,4.70,28.50
19860823,30.70,26.20,0.00,0.10,80.00,3.00,28.40
19860824,33.20,25.50,0.00,7.00,80.00,4.70,29.30
19860825,29.00,25.60,21.90,0.00,85.00,3.70,27.30
19860826,29.80,23.50,7.20,4.00,79.00,3.70,26.60
19860827,31.10,24.30,54.80,5.40,79.00,-9999.00,27.70
19860828,31.70,24.70,30.30,5.20,77.00,6.70,28.20
19860829,31.10,23.50,0.00,1.70,79.00,6.10,27.30
19860830,33.00,26.00,0.50,8.00,74.00,6.50,29.50
19860831,33.00,24.90,12.20,10.20,76.00,6.50,28.90
19860901,32.40,23.50,20.20,9.60,75.00,8.10,27.90
19860902,31.80,22.80,0.00,4.00,76.00,6.70,27.30
19860903,33.80,25.60,18.90,7.20,76.00,5.50,29.70
19860904,31.90,23.60,10.80,4.10,78.00,5.20,27.70
19860905,30.10,23.50,0.00,1.90,80.00,3.20,26.80
19860906,30.70,25.50,2.80,3.20,79.00,4.10,28.10
19860907,30.80,24.00,11.00,2.80,79.00,2.60,27.40
19860908,30.50,23.80,0.00,3.60,78.00,4.00,27.10
19860909,30.00,24.00,0.00,1.50,79.00,2.20,27.00
19860910,28.00,24.50,3.40,0.90,83.00,2.10,26.20
19860911,31.00,23.20,0.00,7.10,76.00,4.10,27.10
19860912,32.20,24.70,0.90,6.30,78.00,3.70,28.40
19860913,31.70,25.50,0.50,6.20,76.00,2.30,28.60
19860914,33.20,25.00,0.00,8.30,75.00,5.20,29.10
19860915,33.60,25.50,0.00,10.00,70.00,5.80,29.50
19860916,33.30,24.20,0.00,9.20,71.00,4.70,28.70
19860917,33.50,24.90,0.00,6.90,72.00,4.30,29.20
19860918,31.50,25.00,11.10,4.50,77.00,3.10,28.20
19860919,32.10,23.20,1.50,8.70,74.00,5.30,27.60
19860920,31.20,23.40,0.00,9.40,72.00,6.60,27.30
19860921,30.90,22.00,0.00,10.50,70.00,6.20,26.40
19860922,30.60,23.00,0.00,4.00,71.00,5.80,26.80
19860923,31.50,24.30,26.80,3.20,78.00,-9999.00,27.90
19860924,30.50,22.80,0.10,6.50,75.00,4.70,26.60
19860925,31.50,24.50,0.00,8.70,73.00,4.60,28.00
19860926,32.10,23.10,0.00,10.00,73.00,4.90,27.60
19860927,32.50,24.30,2.50,9.00,74.00,4.80,28.40
19860928,31.70,24.30,38.20,7.00,75.00,6.60,28.00
19860929,29.80,23.40,4.90,2.30,84.00,3.50,26.60
19860930,29.80,23.20,8.30,4.50,78.00,3.40,26.50
19861001,29.70,23.50,56.60,5.10,80.00,-9999.00,26.60
19861002,29.40,22.80,3.60,2.10,81.00,2.50,26.10
19861003,30.60,23.60,2.60,7.40,76.00,5.60,27.10
19861004,30.70,24.30,0.00,7.60,71.00,6.10,27.50
19861005,31.00,24.00,0.00,7.40,69.00,6.00,27.50
19861006,31.20,23.40,0.00,10.20,74.00,5.60,27.30
19861007,32.00,23.50,0.00,8.10,76.00,4.60,27.70
19861008,32.20,23.20,0.00,10.10,74.00,4.90,27.70
19861009,31.70,23.50,7.80,7.20,75.00,5.90,27.60
19861010,31.00,23.00,0.00,8.60,74.00,5.60,27.00
19861011,30.60,22.80,0.00,6.40,76.00,4.80,26.70
19861012,27.90,23.50,0.00,0.50,82.00,4.20,25.70
19861013,30.00,22.80,0.00,5.00,78.00,2.90,26.40
19861014,31.40,23.50,0.00,5.50,75.00,3.20,27.40
19861015,32.00,24.50,11.30,5.60,77.00,4.20,28.20
19861016,32.40,24.50,0.00,8.00,77.00,4.20,28.40
19861017,31.50,24.80,18.20,3.80,79.00,4.30,28.10
19861018,32.00,24.90,0.00,7.60,76.00,4.00,28.40
19861019,32.90,24.30,0.00,10.10,73.00,4.90,28.60
19861020,32.40,23.30,0.00,8.60,75.00,4.80,27.80
19861021,32.20,23.50,0.00,10.10,74.00,6.90,27.80
19861022,25.10,23.50,74.50,0.00,82.00,-9999.00,24.30
19861023,29.70,22.20,0.00,3.80,81.00,2.60,25.90
19861024,32.00,23.50,1.80,9.10,75.00,4.80,27.70
19861025,30.50,24.20,12.80,3.60,78.00,3.20,27.30
19861026,32.50,24.30,0.00,8.60,74.00,3.40,28.40
19861027,31.00,25.00,14.80,3.30,79.00,2.90,28.00
19861028,32.60,24.80,11.30,6.30,75.00,4.50,28.70
19861029,28.40,23.80,8.60,1.60,79.00,6.00,26.10
19861030,27.90,21.70,0.00,7.30,70.00,5.90,24.80
19861031,29.50,20.20,0.00,9.20,73.00,5.10,24.80
19861101,29.60,21.60,0.00,8.90,73.00,6.00,25.60
19861102,30.50,20.40,0.00,10.10,74.00,3.80,25.40
19861103,30.90,21.10,0.00,10.00,73.00,4.90,26.00
19861104,30.10,20.90,0.00,10.30,68.00,5.40,25.50
19861105,30.70,20.10,0.00,10.00,71.00,3.80,25.40
19861106,31.20,20.50,0.00,9.70,72.00,4.20,25.80
19861107,31.50,21.00,0.00,9.70,73.00,5.10,26.20
19861108,30.50,21.50,0.00,8.40,73.00,4.10,26.00
19861109,29.10,22.50,0.00,6.80,72.00,7.10,25.80
19861110,28.50,18.60,0.00,8.00,69.00,5.40,23.50
19861111,27.40,19.50,0.00,2.50,70.00,4.10,23.40
19861112,28.40,21.50,1.10,0.30,78.00,3.00,24.90
19861113,28.00,22.00,1.30,2.30,83.00,1.10,25.00
19861114,30.80,23.20,3.30,3.10,77.00,3.60,27.00
19861115,30.70,22.90,0.00,4.30,77.00,2.40,26.80
19861116,29.90,22.60,0.00,6.30,73.00,5.30,26.20
19861117,28.80,20.20,0.00,4.00,76.00,2.90,24.50
19861118,29.20,19.80,0.00,10.00,65.00,5.60,24.50
19861119,29.00,18.80,0.00,9.50,71.00,5.10,23.90
19861120,28.80,18.50,0.00,10.10,71.00,6.30,23.60
19861121,28.40,18.40,0.00,5.10,72.00,3.80,23.40
19861122,29.00,17.80,0.00,9.30,71.00,5.30,23.40
19861123,28.50,17.30,0.00,9.10,70.00,5.80,22.90
19861124,28.40,16.80,0.00,9.70,69.00,6.10,22.60
19861125,27.30,20.10,0.00,3.70,71.00,5.90,23.70
19861126,29.10,19.80,0.00,6.30,70.00,5.30,24.40
19861127,29.40,19.20,0.00,2.90,69.00,4.40,24.30
19861128,29.80,18.30,0.00,7.90,73.00,5.50,24.00
19861129,28.10,20.80,0.00,9.30,66.00,8.60,24.40
19861130,26.20,17.80,0.00,9.30,67.00,7.10,22.00
19861201,27.50,14.50,0.00,8.30,72.00,3.80,21.00
19861202,29.00,16.60,2.00,7.00,74.00,5.10,22.80
19861203,23.10,19.40,1.30,0.00,80.00,2.00,21.20
19861204,25.90,18.80,0.00,1.40,74.00,4.60,22.30
19861205,28.00,17.00,0.00,3.80,72.00,6.10,22.50
19861206,30.70,19.50,0.00,6.90,72.00,4.40,25.10
19861207,29.50,21.10,0.00,3.00,73.00,5.00,25.30
19861208,28.60,20.50,0.00,3.50,68.00,5.00,24.50
19861209,29.60,18.70,0.00,8.50,70.00,6.40,24.10
19861210,27.30,18.60,0.00,9.70,66.00,6.50,22.90
19861211,27.50,15.50,0.00,9.40,66.00,3.40,21.50
19861212,28.40,13.10,0.00,9.40,62.00,3.20,20.70
19861213,29.80,13.00,0.00,9.60,62.00,3.10,21.40
19861214,30.50,15.00,0.00,9.70,63.00,5.20,22.70
19861215,31.10,16.50,0.00,9.20,64.00,4.40,23.80
19861216,30.90,15.40,0.00,9.70,67.00,4.60,23.10
19861217,33.00,17.00,0.00,9.70,65.00,3.80,25.00
19861218,32.20,18.20,0.00,9.20,68.00,6.10,25.20
19861219,30.80,20.00,0.00,9.60,68.00,5.80,25.40
19861220,30.00,16.80,0.00,9.50,70.00,4.00,23.40
19861221,29.70,17.00,0.00,8.30,67.00,4.80,23.30
19861222,28.30,16.50,0.00,6.20,68.00,4.50,22.40
19861223,28.10,14.80,0.00,9.30,69.00,3.20,21.40
19861224,30.20,15.80,0.00,9.60,68.00,4.40,23.00
19861225,30.70,17.60,0.00,9.70,65.00,7.70,24.10
19861226,30.60,19.50,0.00,9.20,65.00,4.40,25.00
19861227,31.40,20.60,0.00,6.80,67.00,7.20,26.00
19861228,29.20,19.90,0.00,9.20,64.00,7.30,24.50
19861229,30.40,17.30,0.00,9.50,67.00,3.40,23.80
19861230,30.80,17.90,0.00,9.00,65.00,3.00,24.30
19861231,32.10,18.30,0.00,9.20,62.00,4.50,25.20
19870101,32.40,18.40,0.00,8.80,63.00,3.40,25.40
19870102,32.80,19.90,0.00,9.20,63.00,4.20,26.30
19870103,33.00,19.70,0.00,8.80,62.00,3.40,26.30
19870104,33.50,19.40,0.00,8.90,60.00,5.80,26.40
19870105,32.30,19.90,0.00,9.50,62.00,7.00,26.10
19870106,31.20,18.00,0.00,9.30,66.00,6.20,24.60
19870107,29.40,17.80,0.00,9.40,65.00,6.70,23.60
19870108,28.20,18.90,0.00,9.80,60.00,6.90,23.50
19870109,29.90,14.80,0.00,9.40,65.00,4.30,22.30
19870110,30.70,16.00,0.00,9.40,64.00,4.10,23.30
19870111,30.70,17.00,0.00,8.90,69.00,4.90,23.80
19870112,29.90,19.30,0.00,8.80,63.00,7.40,24.60
19870113,28.60,17.20,0.00,8.50,63.00,6.10,22.90
19870114,28.90,14.60,0.00,9.10,65.00,5.50,21.70
19870115,29.80,14.40,0.00,9.10,63.00,3.40,22.10
19870116,30.50,14.00,0.00,9.50,64.00,5.60,22.20
19870117,30.50,16.40,0.00,8.40,63.00,4.80,23.40
19870118,31.00,13.20,0.00,10.00,61.00,5.10,22.10
19870119,32.00,14.30,0.00,9.80,64.00,5.00,23.10
19870120,30.90,16.80,0.00,9.80,64.00,4.50,23.80
19870121,33.40,17.80,0.00,8.80,65.00,4.20,25.60
19870122,33.60,16.50,0.00,7.40,62.00,5.10,25.00
19870123,31.90,16.90,0.00,9.60,65.00,6.00,24.40
19870124,31.00,15.80,0.00,9.10,66.00,5.90,23.40
19870125,29.60,18.40,0.00,8.10,67.00,7.20,24.00
19870126,28.70,18.20,0.00,9.80,62.00,9.20,23.40
19870127,27.40,15.90,0.00,8.50,60.00,7.70,21.60
19870128,28.00,13.60,0.00,8.90,63.00,4.20,20.80
19870129,29.70,13.40,0.00,9.40,64.00,4.20,21.50
19870130,31.10,17.20,0.00,10.00,63.00,8.50,24.10
19870131,30.80,17.30,0.00,10.20,61.00,5.50,24.00
19870201,30.60,16.80,0.00,10.20,62.00,6.50,23.70
19870202,30.40,15.50,0.00,9.60,62.00,7.50,22.90
19870203,29.60,17.30,0.00,9.90,57.00,8.30,23.40
19870204,28.90,17.00,0.00,9.10,60.00,6.40,22.90
19870205,30.40,14.40,0.00,9.60,62.00,4.10,22.40
19870206,30.50,14.50,0.00,9.50,64.00,5.60,22.50
19870207,30.80,15.70,0.00,9.40,65.00,6.70,23.20
19870208,31.70,16.00,0.00,9.80,64.00,5.90,23.80
19870209,33.20,16.40,0.00,9.60,61.00,4.80,24.80
19870210,34.00,16.80,0.00,9.50,61.00,5.60,25.40
19870211,34.00,18.50,0.00,9.20,64.00,5.20,26.20
19870212,34.70,21.80,0.00,8.80,65.00,5.40,28.20
19870213,34.90,20.80,0.00,8.60,61.00,5.80,27.80
19870214,34.50,23.30,0.00,9.30,63.00,6.00,28.90
19870215,35.00,20.80,0.00,9.40,64.00,5.10,27.90
19870216,34.10,21.80,0.00,9.10,62.00,5.30,27.90
19870217,34.50,20.40,0.00,9.60,63.00,5.20,27.40
19870218,35.50,20.70,0.00,9.50,63.00,5.20,28.10
19870219,34.90,21.20,0.00,9.60,64.00,6.00,28.00
19870220,35.20,22.00,0.00,9.40,63.00,5.80,28.60
19870221,35.00,21.40,0.00,9.30,60.00,6.00,28.20
19870222,34.10,21.20,0.00,9.50,61.00,5.80,27.60
19870223,34.70,20.90,0.00,9.30,62.00,6.00,27.80
19870224,35.30,21.50,0.00,9.10,64.00,5.00,28.40
19870225,34.40,22.70,0.00,7.70,66.00,5.30,28.50
19870226,34.60,22.10,0.50,7.50,66.00,3.90,28.30
19870227,34.40,25.00,0.00,5.10,67.00,6.80,29.70
19870228,30.40,20.60,0.00,4.10,60.00,5.90,25.50
19870301,32.40,19.80,0.00,7.40,64.00,6.10,26.10
19870302,33.20,21.50,0.00,7.40,59.00,8.10,27.30
19870303,29.80,21.60,0.00,8.20,67.00,5.60,25.70
19870304,32.60,18.70,0.00,3.70,65.00,4.70,25.60
19870305,35.80,21.40,0.60,6.90,62.00,5.00,28.60
19870306,33.50,20.50,0.00,8.20,62.00,6.00,27.00
19870307,36.10,20.50,0.00,9.70,62.00,7.50,28.30
19870308,36.40,23.40,0.00,8.20,61.00,8.00,29.90
