date,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
19860315,38.80,20.40,0.00,8.60,59.00,8.90,29.60
19860316,38.30,25.30,0.00,9.10,61.00,7.40,31.80
19860317,39.30,25.70,0.00,9.60,58.00,9.80,32.50
19860318,39.10,26.40,0.00,10.00,55.00,7.30,32.70
19860319,39.60,25.60,0.00,9.40,57.00,9.00,32.60
19860320,39.90,27.10,0.00,8.10,53.00,10.10,33.50
19860321,37.40,26.80,0.00,7.10,68.00,7.60,32.10
19860322,38.70,26.90,0.00,9.60,63.00,8.20,32.80
19860323,37.80,25.40,10.70,7.50,70.00,8.00,31.60
19860324,34.90,26.10,0.30,3.90,75.00,3.80,30.50
19860325,36.30,24.80,0.00,4.90,65.00,5.00,30.50
19860326,36.20,25.50,0.00,9.00,66.00,8.10,30.80
19860327,37.10,26.90,15.70,9.00,66.00,10.60,32.00
19860328,34.80,22.90,0.00,8.90,70.00,5.00,28.80
19860329,36.00,25.60,0.00,9.30,65.00,6.90,30.80
19860330,37.00,26.10,0.00,9.80,62.00,7.30,31.50
19860331,38.80,26.20,0.00,9.80,54.00,7.60,32.50
19860401,36.80,27.80,0.00,5.30,66.00,6.30,32.30
19860402,36.00,25.90,0.00,6.00,64.00,7.90,30.90
19860403,37.20,26.20,0.00,9.00,61.00,6.30,31.70
19860404,36.70,27.00,0.00,7.90,65.00,6.40,31.80
19860405,35.90,24.00,0.00,8.80,65.00,8.00,29.90
19860406,36.40,25.00,0.00,9.70,62.00,8.50,30.70
19860407,35.20,23.70,0.00,9.20,60.00,7.40,29.40
19860408,35.10,22.50,0.00,8.50,65.00,6.90,28.80
19860409,37.30,23.10,0.00,9.00,62.00,6.50,30.20
19860410,36.50,26.90,1.20,5.80,68.00,6.50,31.70
19860411,33.70,21.90,0.00,2.60,73.00,5.40,27.80
19860412,36.10,24.60,0.00,7.50,67.00,8.00,30.30
19860413,34.90,23.60,0.00,4.00,71.00,5.50,29.20
19860414,36.70,25.50,70.20,6.80,67.00,-9999.00,31.10
19860415,35.60,23.20,0.00,-9999.00,67.00,6.60,29.40
19860416,32.50,23.20,0.00,4.20,80.00,4.00,27.80
19860417,35.40,23.30,0.00,10.60,62.00,7.70,29.30
19860418,36.70,24.20,0.00,11.10,56.00,7.10,30.40
19860419,37.10,25.80,0.00,9.10,59.00,6.90,31.40
19860420,37.70,24.80,39.70,10.00,67.00,4.60,31.20
19860421,32.40,22.80,1.10,3.70,83.00,5.50,27.60
19860422,34.90,23.60,0.40,8.60,74.00,6.80,29.20
19860423,31.90,23.00,0.00,4.80,68.00,5.80,27.40
19860424,29.50,24.60,2.90,0.50,77.00,0.80,27.00
19860425,34.60,23.60,0.00,8.20,62.00,5.60,29.10
19860426,33.60,24.60,16.00,5.80,65.00,7.00,29.10
19860427,36.30,24.30,0.00,9.90,58.00,6.70,30.30
19860428,35.80,24.30,0.00,7.50,58.00,7.90,30.00
19860429,37.00,24.60,0.00,9.90,55.00,7.70,30.80
19860430,36.80,24.10,0.00,7.50,52.00,7.40,30.40
19860501,36.80,25.30,0.00,8.80,54.00,7.30,31.00
19860502,32.60,25.00,3.60,3.20,67.00,3.10,28.80
19860503,34.80,23.70,0.00,7.80,59.00,5.60,29.20
19860504,35.40,24.30,0.00,9.20,59.00,8.80,29.80
19860505,36.20,24.60,28.60,10.10,59.00,-9999.00,30.40
19860506,30.00,22.30,4.50,1.60,75.00,4.30,26.10
19860507,32.80,23.20,2.70,6.50,64.00,5.10,28.00
19860508,32.90,22.70,45.90,6.50,64.00,-9999.00,27.80
19860509,31.70,21.80,0.00,3.80,-9999.00,3.70,26.70
19860510,32.30,22.10,9.20,6.90,62.00,-9999.00,27.20
19860511,32.70,22.80,0.30,9.10,60.00,6.50,27.70
19860512,33.70,23.70,0.00,9.60,57.00,6.80,28.70
19860513,34.80,22.90,0.00,10.50,54.00,7.70,28.80
19860514,35.00,24.10,0.00,10.80,54.00,9.30,29.50
19860515,35.70,24.10,0.00,10.70,53.00,7.80,29.90
19860516,34.70,25.30,30.40,2.40,60.00,5.90,30.00
19860517,29.40,22.70,32.40,0.60,79.00,-9999.00,26.00
19860518,29.70,23.60,6.50,0.00,87.00,-9999.00,26.60
19860519,27.60,22.20,13.10,0.00,84.00,-9999.00,24.90
19860520,31.20,22.80,3.20,3.40,67.00,1.10,27.00
19860521,32.10,23.30,2.90,5.50,64.00,6.80,27.70
19860522,30.10,23.20,2.90,1.40,73.00,0.20,26.60
19860523,32.10,23.50,29.40,8.00,65.00,-9999.00,27.80
19860524,31.50,23.20,9.70,3.70,70.00,5.00,27.30
19860525,32.00,22.80,0.00,8.50,63.00,6.60,27.40
19860526,30.30,23.10,9.90,4.40,71.00,4.30,26.70
19860527,32.70,23.40,0.00,6.90,65.00,5.60,28.00
19860528,33.10,23.20,22.40,6.70,64.00,5.80,28.10
19860529,33.00,23.20,19.30,7.90,63.00,7.60,28.10
19860530,32.40,22.90,0.00,3.70,65.00,3.70,27.60
19860531,34.30,24.50,0.00,9.00,60.00,6.20,29.40
19860601,34.60,24.50,0.00,7.40,64.00,6.20,29.50
19860602,33.80,24.80,9.10,6.90,62.00,7.40,29.30
19860603,35.20,21.70,0.00,6.30,64.00,5.10,28.40
19860604,32.90,24.10,0.00,8.30,-9999.00,4.40,28.50
19860605,33.80,25.30,11.50,7.50,77.00,7.40,29.50
19860606,32.40,23.70,0.00,4.70,77.00,5.20,28.00
19860607,33.00,23.70,0.00,6.90,75.00,6.30,28.30
19860608,33.80,23.80,0.60,9.90,73.00,4.50,28.80
19860609,34.30,24.70,4.30,4.90,74.00,7.60,29.50
19860610,32.90,24.00,10.60,3.70,79.00,5.20,28.40
19860611,31.80,23.50,14.20,3.80,81.00,4.10,27.60
19860612,32.30,23.20,28.10,4.70,80.00,-9999.00,27.70
19860613,30.20,22.90,0.00,2.00,83.00,2.40,26.50
19860614,33.90,24.10,0.00,9.80,75.00,5.50,29.00
19860615,34.80,25.60,0.00,10.20,74.00,6.50,30.20
19860616,35.10,25.60,0.00,10.20,74.00,6.30,30.30
19860617,34.70,25.20,0.50,7.50,77.00,6.00,29.90
19860618,31.70,24.00,0.80,1.80,82.00,3.10,27.80
19860619,31.10,23.80,1.80,0.40,82.00,3.60,27.40
19860620,32.20,23.30,0.00,6.20,79.00,4.70,27.70
19860621,33.20,23.10,0.00,8.80,75.00,6.00,28.10
19860622,34.00,23.30,2.80,8.70,76.00,6.30,28.60
19860623,33.80,23.40,0.00,6.20,75.00,4.90,28.60
19860624,31.60,24.40,0.30,0.90,77.00,5.40,28.00
19860625,32.20,23.60,3.00,2.50,77.00,4.10,27.90
19860626,31.70,23.30,24.60,4.40,80.00,-9999.00,27.50
19860627,31.30,22.50,16.00,4.40,83.00,6.90,26.90
19860628,32.90,22.90,12.60,9.30,77.00,7.90,27.90
19860629,33.90,22.10,0.00,10.80,78.00,5.80,28.00
19860630,35.10,25.20,0.00,10.40,74.00,7.10,30.10
19860701,35.50,26.20,0.00,8.60,69.00,7.70,30.80
19860702,34.40,25.00,0.60,6.30,74.00,5.90,29.70
19860703,33.90,24.10,0.00,9.20,72.00,6.30,29.00
19860704,34.10,24.70,0.00,9.50,72.00,7.90,29.40
19860705,33.90,24.80,6.10,6.80,76.00,7.00,29.30
19860706,33.20,24.00,2.30,10.00,76.00,4.20,28.60
19860707,32.70,23.10,18.90,3.00,77.00,7.80,27.90
19860708,32.70,22.70,0.50,6.70,77.00,2.40,27.70
19860709,31.70,24.50,4.90,3.20,80.00,5.10,28.10
19860710,32.00,22.70,12.50,1.90,78.00,4.60,27.30
19860711,31.20,23.30,2.50,0.50,80.00,4.10,27.20
19860712,32.10,24.10,0.50,4.30,79.00,5.20,28.10
19860713,32.80,23.70,10.20,7.40,78.00,5.90,28.20
19860714,32.00,23.40,2.60,7.70,81.00,5.30,27.70
19860715,31.60,23.40,0.00,4.40,80.00,4.20,27.50
19860716,31.80,25.10,4.20,4.80,81.00,4.70,28.40
19860717,30.50,23.20,36.10,1.00,84.00,-9999.00,26.80
19860718,31.70,22.90,8.30,4.80,80.00,4.80,27.30
19860719,30.30,23.40,19.10,2.20,82.00,3.60,26.80
19860720,30.70,22.40,21.30,3.70,81.00,3.50,26.50
19860721,29.30,22.30,25.00,0.40,83.00,-9999.00,25.80
19860722,24.70,21.10,4.30,0.00,90.00,2.00,22.90
19860723,28.00,21.70,0.60,0.00,86.00,2.60,24.80
19860724,31.30,21.80,21.80,6.20,78.00,4.20,26.50
19860725,31.60,22.10,34.00,7.40,77.00,-9999.00,26.80
19860726,30.80,20.50,7.80,5.20,80.00,5.90,25.60
19860727,31.50,21.70,0.00,5.80,79.00,3.10,26.60
19860728,32.90,22.60,0.00,10.90,75.00,6.70,27.70
19860729,32.90,22.60,0.00,9.30,76.00,5.60,27.70
19860730,34.10,23.40,4.50,10.50,74.00,7.40,28.70
19860731,31.90,21.20,10.10,5.90,80.00,3.70,26.50
19860801,33.90,23.80,0.00,9.80,77.00,5.90,28.80
19860802,30.70,24.50,17.50,3.70,83.00,1.20,27.60
19860803,33.90,24.10,0.00,8.90,77.00,5.80,29.00
19860804,32.90,24.50,45.30,8.00,81.00,-9999.00,28.70
19860805,31.40,21.70,0.00,7.80,80.00,4.00,26.50
19860806,28.50,23.60,3.10,1.90,90.00,2.00,26.00
19860807,32.00,23.10,19.40,4.30,79.00,-9999.00,27.50
19860808,30.80,22.50,93.70,4.10,81.00,-9999.00,26.60
19860809,29.20,22.60,6.40,2.20,86.00,3.90,25.90
19860810,28.80,23.70,18.10,0.50,89.00,1.70,26.20
19860811,27.90,22.70,0.70,0.00,90.00,1.90,25.30
19860812,31.60,22.70,0.20,7.80,80.00,4.40,27.10
19860813,30.60,24.10,0.00,0.80,82.00,4.20,27.30
19860814,31.90,25.00,6.50,1.70,81.00,3.00,28.40
19860815,31.90,22.90,53.40,7.50,82.00,-9999.00,27.40
19860816,31.10,22.20,18.30,4.60,84.00,4.50,26.60
19860817,30.50,23.30,1.60,0.50,86.00,2.70,26.90
19860818,32.10,23.90,3.00,7.20,80.00,5.80,28.00
19860819,33.70,23.90,43.80,9.20,79.00,-9999.00,28.80
19860820,31.60,21.30,1.60,2.90,85.00,3.30,26.40
19860821,32.60,22.60,15.70,5.40,82.00,4.50,27.60
19860822,30.60,23.90,0.40,1.90,83.00,3.70,27.20
19860823,31.20,22.80,0.20,1.00,84.00,4.80,27.00
19860824,32.70,23.60,34.10,6.90,79.00,-9999.00,28.10
19860825,28.20,23.10,12.50,0.00,88.00,3.90,25.60
19860826,30.60,22.50,3.70,5.10,78.00,4.90,26.50
19860827,29.80,22.30,30.30,1.60,82.00,-9999.00,26.00
19860828,31.20,22.40,3.10,2.00,80.00,2.40,26.80
19860829,30.10,23.20,12.10,0.00,84.00,3.50,26.60
19860830,32.70,22.70,5.00,7.50,80.00,5.90,27.70
19860831,31.70,22.50,13.30,6.80,80.00,6.10,27.10
19860901,31.70,22.70,8.40,7.80,75.00,6.70,27.20
19860902,31.60,21.50,1.60,2.10,75.00,3.90,26.50
19860903,31.30,23.20,59.60,4.20,78.00,-9999.00,27.20
19860904,30.80,21.70,15.10,4.90,78.00,3.80,26.20
19860905,29.80,22.70,0.60,0.70,80.00,3.10,26.20
19860906,30.20,23.20,16.90,0.30,79.00,3.70,26.70
19860907,31.00,21.90,0.10,6.00,77.00,4.60,26.40
19860908,30.90,23.20,5.40,4.10,72.00,2.70,27.00
19860909,30.20,22.60,0.90,1.10,76.00,3.60,26.40
19860910,30.70,21.60,11.70,5.60,75.00,4.00,26.10
19860911,31.70,21.20,0.00,6.40,73.00,4.00,26.40
19860912,33.20,23.80,2.00,7.90,71.00,4.70,28.50
19860913,32.20,24.30,18.70,7.00,72.00,5.60,28.20
19860914,34.00,23.90,0.00,10.40,71.00,6.10,28.90
19860915,34.30,23.80,0.00,9.60,69.00,6.10,29.00
19860916,33.70,23.20,0.20,9.90,68.00,4.40,28.40
19860917,31.70,23.70,12.50,7.50,74.00,5.40,27.70
19860918,32.90,23.00,15.10,7.80,71.00,6.10,27.90
19860919,32.40,22.40,0.10,8.20,71.00,5.00,27.40
19860920,32.00,22.20,0.00,10.20,63.00,9.60,27.10
19860921,31.60,20.60,0.00,10.00,66.00,6.90,26.10
19860922,31.50,20.70,0.00,7.60,67.00,5.00,26.10
19860923,31.70,20.60,2.10,6.10,72.00,3.20,26.10
19860924,31.90,21.50,0.00,5.00,68.00,5.80,26.70
19860925,32.70,22.20,0.00,9.10,67.00,5.90,27.40
19860926,33.10,21.60,0.00,10.30,68.00,6.10,27.30
19860927,32.50,22.70,0.80,4.50,74.00,4.80,27.60
19860928,32.40,22.70,10.50,7.50,73.00,4.00,27.50
19860929,30.00,22.10,0.00,2.50,81.00,3.70,26.00
19860930,30.90,22.10,16.10,3.70,76.00,3.80,26.50
19861001,29.10,21.70,78.40,2.90,80.00,-9999.00,25.40
19861002,31.10,21.40,3.80,6.30,77.00,4.60,26.20
19861003,31.40,21.50,0.00,5.00,76.00,5.00,26.40
19861004,30.70,22.40,0.00,6.40,73.00,6.90,26.50
19861005,31.60,22.00,0.00,5.00,70.00,5.80,26.80
19861006,32.70,21.50,0.00,10.40,67.00,6.20,27.10
19861007,32.30,21.70,0.00,9.60,72.00,5.20,27.00
19861008,33.00,21.10,0.70,8.90,72.00,4.60,27.00
19861009,32.60,21.00,45.50,8.80,74.00,-9999.00,26.80
19861010,31.40,20.70,0.00,8.40,70.00,6.10,26.00
19861011,30.40,21.60,0.40,0.90,73.00,3.30,26.00
19861012,29.20,21.10,0.00,2.00,77.00,3.70,25.10
19861013,31.10,21.20,0.00,9.20,73.00,3.50,26.10
19861014,30.60,21.50,30.40,3.30,-9999.00,3.80,26.00
19861015,30.90,21.90,3.80,6.00,76.00,4.60,26.40
19861016,33.20,22.20,0.00,7.70,72.00,3.10,27.70
19861017,30.60,23.30,0.00,2.30,77.00,2.50,26.90
19861018,33.00,22.10,0.00,7.00,72.00,4.10,27.50
19861019,33.40,22.10,0.00,8.50,70.00,4.90,27.70
19861020,32.90,21.40,0.00,9.40,69.00,5.10,27.10
19861021,32.90,21.30,0.00,7.90,69.00,6.00,27.10
19861022,24.20,22.00,62.00,0.00,92.00,-9999.00,23.10
19861023,30.80,20.60,0.00,2.10,76.00,2.50,25.70
19861024,33.40,21.60,0.60,8.20,70.00,4.10,27.50
19861025,32.40,22.10,12.00,4.40,74.00,3.90,27.20
19861026,32.70,22.20,0.00,9.20,71.00,5.20,27.40
19861027,32.20,22.20,0.00,7.80,74.00,4.10,27.20
19861028,32.70,22.70,0.00,5.90,70.00,3.80,27.70
19861029,30.20,21.70,9.00,3.90,75.00,3.80,25.90
19861030,29.20,19.50,0.00,5.90,69.00,6.20,24.30
19861031,30.70,17.70,0.00,9.30,-9999.00,4.80,24.20
19861101,29.80,19.40,0.00,10.60,-9999.00,6.80,24.60
19861102,31.80,17.80,0.00,9.80,69.00,4.80,24.80
19861103,32.30,18.70,0.00,9.50,69.00,5.50,25.50
19861104,31.30,18.70,0.00,10.50,64.00,6.00,25.00
19861105,31.20,17.80,0.00,10.50,67.00,5.80,24.50
19861106,32.40,18.00,0.00,10.10,67.00,3.40,25.20
19861107,32.20,18.80,0.00,10.20,67.00,5.20,25.50
19861108,31.70,19.00,0.00,8.50,68.00,6.50,25.30
19861109,29.70,22.30,0.00,8.00,67.00,6.80,26.00
19861110,29.00,16.20,0.00,7.40,70.00,6.40,22.60
19861111,27.50,17.90,0.20,1.20,89.00,2.70,22.70
19861112,28.70,19.20,5.00,1.70,76.00,3.10,23.90
19861113,29.80,21.10,0.80,3.60,76.00,3.00,25.40
19861114,30.40,21.00,8.30,2.80,75.00,4.60,25.70
19861115,31.40,20.10,1.20,7.20,72.00,3.20,25.70
19861116,30.40,21.70,0.00,4.30,72.00,3.00,26.00
19861117,28.30,18.00,0.00,1.50,75.00,3.60,23.10
19861118,29.30,16.20,0.00,10.10,68.00,6.90,22.70
19861119,29.70,17.30,0.00,9.60,68.00,6.90,23.50
19861120,29.60,16.50,0.00,10.00,70.00,6.90,23.00
19861121,29.20,15.80,0.00,9.20,70.00,4.80,22.50
19861122,29.40,15.70,0.00,10.00,69.00,6.80,22.50
19861123,29.50,15.70,0.00,9.80,67.00,6.00,22.60
19861124,29.40,15.20,0.00,9.50,66.00,6.10,22.30
19861125,29.50,18.20,0.00,2.90,68.00,5.10,23.80
19861126,29.90,17.20,0.00,6.60,71.00,6.80,23.50
19861127,30.00,17.80,0.00,4.40,71.00,4.80,23.90
19861128,30.50,16.70,0.00,8.20,71.00,7.30,23.60
19861129,29.40,17.70,0.00,8.60,65.00,7.90,23.50
19861130,27.00,15.30,0.00,8.50,69.00,6.50,21.10
19861201,28.80,13.00,0.00,10.30,72.00,6.50,20.90
19861202,28.80,15.00,1.80,4.80,74.00,3.40,21.90
19861203,24.40,17.40,0.40,0.00,81.00,4.40,20.90
19861204,25.70,17.80,0.00,1.20,71.00,3.80,21.70
19861205,28.80,14.80,0.00,4.10,72.00,2.60,21.80
19861206,31.80,16.20,0.00,8.50,71.00,5.00,24.00
19861207,31.90,19.00,0.00,3.30,72.00,5.30,25.40
19861208,28.20,17.80,0.00,1.90,72.00,7.00,23.00
19861209,29.40,17.20,0.00,9.10,71.00,6.50,23.30
19861210,27.90,16.50,0.00,10.10,69.00,6.80,22.20
19861211,28.40,13.60,0.00,9.90,66.00,5.40,21.00
19861212,28.40,11.20,0.00,9.50,65.00,3.60,19.80
19861213,30.70,12.40,0.00,9.70,65.00,4.60,21.50
19861214,31.60,13.80,0.00,9.80,65.00,5.60,22.70
19861215,31.70,14.30,0.00,9.50,64.00,4.30,23.00
19861216,31.60,14.10,0.00,9.20,66.00,5.00,22.80
19861217,32.60,14.90,0.00,9.20,66.00,4.90,23.70
19861218,32.70,16.90,0.00,8.50,-9999.00,6.00,24.80
19861219,31.60,18.70,0.00,8.60,67.00,6.50,25.10
19861220,31.20,15.90,0.00,9.10,67.00,6.10,23.50
19861221,30.50,14.70,0.00,9.70,65.00,5.90,22.60
19861222,28.70,15.10,0.00,7.40,65.00,6.40,21.90
19861223,29.20,13.10,0.00,9.10,67.00,4.30,21.10
19861224,31.50,14.00,0.00,9.20,66.00,6.80,22.70
19861225,31.40,15.20,0.00,9.50,66.00,6.40,23.30
19861226,30.30,16.00,0.00,6.80,68.00,6.80,23.10
19861227,31.80,17.30,0.00,8.90,69.00,6.90,24.50
19861228,30.20,17.90,0.00,9.50,67.00,7.00,24.00
19861229,30.70,15.00,0.00,9.30,66.00,4.40,22.80
19861230,31.90,15.20,0.00,9.10,67.00,3.90,23.50
19861231,32.50,16.40,0.00,8.80,67.00,5.90,24.40
19870101,32.20,16.50,0.00,7.20,66.00,3.60,24.30
19870102,33.40,17.10,0.00,9.20,66.00,6.80,25.20
19870103,33.00,17.20,0.00,7.60,66.00,4.70,25.10
19870104,33.70,17.10,0.00,9.30,64.00,6.10,25.40
19870105,33.20,16.80,0.00,9.40,64.00,6.00,25.00
19870106,32.10,16.10,0.00,9.10,64.00,7.00,24.10
19870107,30.50,15.60,0.00,9.60,62.00,8.40,23.00
19870108,30.40,15.40,0.00,9.60,66.00,7.00,22.90
19870109,30.10,13.20,0.00,9.70,68.00,4.90,21.60
19870110,32.60,14.20,0.00,9.30,64.00,5.00,23.40
19870111,32.00,15.70,0.00,8.70,63.00,6.20,23.80
19870112,30.20,17.40,0.00,8.40,67.00,7.60,23.80
19870113,30.20,15.40,0.00,8.00,70.00,7.20,22.80
19870114,30.20,12.80,0.00,9.10,66.00,5.40,21.50
19870115,30.10,12.90,0.00,8.60,64.00,4.30,21.50
19870116,31.20,12.00,0.00,8.80,62.00,6.30,21.60
19870117,31.10,14.00,0.00,8.30,62.00,5.60,22.50
19870118,31.70,12.20,0.00,9.70,60.00,5.00,21.90
19870119,31.90,13.90,0.00,9.50,64.00,8.10,22.90
19870120,32.00,14.70,0.00,10.00,64.00,4.20,23.30
19870121,33.90,16.90,0.00,9.50,65.00,6.00,25.40
19870122,33.70,14.50,0.00,7.40,61.00,4.60,24.10
19870123,32.70,15.60,0.00,9.30,61.00,7.10,24.10
19870124,32.00,15.60,0.00,9.70,64.00,7.80,23.80
19870125,30.70,15.20,0.00,8.30,64.00,6.80,22.90
19870126,29.20,15.60,0.00,9.90,64.00,7.30,22.40
19870127,28.50,12.90,0.00,10.00,65.00,7.00,20.70
19870128,29.10,11.80,0.00,9.70,67.00,5.80,20.40
19870129,30.30,11.00,0.00,9.50,66.00,4.10,20.60
19870130,31.50,14.50,0.00,9.70,63.00,8.20,23.00
19870131,31.60,14.50,0.00,10.00,61.00,8.30,23.00
19870201,31.60,14.20,0.00,10.10,61.00,6.40,22.90
19870202,31.00,13.70,0.00,9.50,64.00,8.60,22.30
19870203,30.80,12.90,0.00,9.20,61.00,8.90,21.80
19870204,29.80,13.60,0.00,9.50,60.00,6.80,21.70
19870205,30.90,13.60,0.00,9.30,63.00,6.40,22.20
19870206,31.40,12.60,0.00,9.90,64.00,4.90,22.00
19870207,31.30,13.00,0.00,9.70,65.00,6.10,22.10
19870208,32.20,14.00,0.00,10.00,63.00,6.20,23.10
19870209,32.70,14.20,0.00,9.40,63.00,6.20,23.40
19870210,33.80,14.70,0.00,9.80,63.00,5.80,24.20
19870211,34.40,17.10,0.00,9.50,62.00,6.30,25.70
19870212,34.60,19.60,0.00,7.60,64.00,5.60,27.10
19870213,34.80,20.10,0.00,8.90,65.00,5.50,27.40
19870214,34.60,19.10,0.00,9.40,64.00,6.20,26.80
19870215,35.20,18.40,0.00,9.10,62.00,6.70,26.80
19870216,34.60,20.00,0.00,9.40,62.00,6.50,27.30
19870217,34.90,19.50,0.00,9.70,63.00,6.80,27.20
19870218,35.40,19.20,0.00,9.60,61.00,6.30,27.30
19870219,35.20,21.00,0.00,9.70,63.00,8.00,28.10
19870220,35.70,19.50,0.00,9.60,63.00,7.20,27.60
19870221,35.00,18.30,0.00,9.20,65.00,7.00,26.60
19870222,34.40,17.80,0.00,9.50,64.00,6.40,26.10
19870223,35.10,18.00,0.00,9.30,64.00,6.60,26.50
19870224,35.60,19.20,0.00,8.90,63.00,6.20,27.40
19870225,35.00,19.40,0.00,8.30,65.00,6.70,27.20
19870226,33.90,20.50,0.00,6.20,68.00,5.50,27.20
19870227,34.00,20.70,0.00,3.20,66.00,6.40,27.30
19870228,32.00,17.60,0.00,5.20,63.00,9.70,24.80
19870301,33.00,16.80,0.00,6.30,69.00,7.40,24.90
19870302,33.90,18.60,0.00,6.40,66.00,6.40,26.20
19870303,34.10,18.50,0.00,7.20,71.00,6.70,26.30
19870304,33.60,18.40,0.00,7.20,70.00,6.60,26.00
19870305,35.20,19.30,0.00,-9999.00,66.00,6.50,27.20
19870306,34.70,18.20,0.00,8.80,66.00,6.90,26.40
19870307,37.00,17.80,0.00,8.00,67.00,7.70,27.40
19870308,37.00,21.50,0.00,10.20,67.00,6.50,29.20
19870309,37.50,20.30,0.00,9.70,68.00,7.70,28.90
