date,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
19860102,28.50,14.20,0.00,10.30,69.00,3.80,21.30
19860103,29.00,14.30,0.00,10.30,72.00,7.10,21.60
19860104,27.40,16.30,0.00,8.80,70.00,6.50,21.80
19860105,25.00,14.30,0.00,8.50,67.00,5.80,19.60
19860106,26.00,12.10,0.00,10.00,67.00,4.90,19.00
19860107,25.70,12.80,0.00,8.70,66.00,5.90,19.20
19860108,26.80,12.40,0.00,9.80,67.00,3.60,19.60
19860109,28.10,14.20,0.00,8.90,70.00,7.30,21.10
19860110,28.00,15.50,0.00,9.30,71.00,3.80,21.70
19860111,27.80,12.90,0.00,7.10,70.00,4.90,20.30
19860112,29.00,13.60,0.00,10.00,70.00,5.60,21.30
19860113,30.00,15.70,0.00,9.20,71.00,5.80,22.80
19860114,31.10,15.50,0.00,8.50,68.00,5.10,23.30
19860115,30.40,15.80,0.00,10.00,69.00,5.50,23.10
19860116,31.70,14.90,0.00,10.20,67.00,4.80,23.30
19860117,33.00,15.00,0.00,8.80,67.00,3.80,24.00
19860118,34.30,16.50,0.00,10.00,64.00,5.20,25.40
19860119,34.10,17.50,0.00,9.50,65.00,4.90,25.80
19860120,32.70,17.70,0.00,10.00,68.00,5.80,25.20
19860121,31.00,17.20,0.00,9.10,64.00,6.80,24.10
19860122,31.10,16.00,0.00,10.10,63.00,6.10,23.50
19860123,31.70,16.20,0.00,10.10,65.00,4.20,23.90
19860124,32.70,16.40,0.00,9.80,66.00,5.10,24.50
19860125,32.70,17.30,0.00,10.00,59.00,6.70,25.00
19860126,30.00,15.30,0.00,10.40,65.00,6.10,22.60
19860127,28.80,15.50,0.00,10.50,65.00,7.00,22.10
19860128,29.00,13.00,0.00,9.70,66.00,5.70,21.00
19860129,30.00,13.00,0.00,10.00,68.00,3.50,21.50
19860130,32.40,14.00,0.00,10.20,65.00,4.20,23.20
19860131,33.70,15.10,0.00,9.30,63.00,5.50,24.40
19860201,33.70,17.20,0.00,9.50,65.00,3.40,25.40
19860202,33.70,20.30,0.00,9.10,68.00,5.70,27.00
19860203,34.20,18.40,0.00,9.80,68.00,2.40,26.30
19860204,33.60,18.80,0.00,9.80,70.00,4.30,26.20
19860205,34.30,19.10,0.00,9.30,70.00,5.40,26.70
19860206,34.00,20.50,0.00,8.20,65.00,4.20,27.20
19860207,32.90,17.00,0.00,10.20,66.00,7.30,24.90
19860208,31.00,15.20,0.00,10.20,60.00,5.80,23.10
19860209,31.80,14.10,0.00,10.80,64.00,5.80,22.90
19860210,30.60,17.30,0.00,10.80,63.00,7.00,23.90
19860211,30.70,12.80,0.00,10.40,64.00,5.00,21.70
19860212,31.60,13.00,0.00,10.30,65.00,3.40,22.30
19860213,34.40,14.90,0.00,10.60,62.00,4.30,24.60
19860214,35.30,16.80,0.00,9.80,62.00,5.70,26.00
19860215,35.90,20.20,0.00,8.80,62.00,5.90,28.00
19860216,36.40,21.20,0.00,8.50,64.00,4.70,28.80
19860217,35.60,23.30,0.00,9.60,65.00,5.80,29.40
19860218,37.00,22.00,0.00,10.10,62.00,6.50,29.50
19860219,37.10,22.30,0.00,10.00,60.00,6.10,29.70
19860220,32.40,21.10,0.00,6.70,70.00,7.40,26.70
19860221,30.20,17.60,0.00,10.00,64.00,6.90,23.90
19860222,33.20,15.60,0.00,10.00,67.00,4.40,24.40
19860223,34.00,18.00,0.00,9.90,66.00,4.50,26.00
19860224,33.80,19.80,0.00,8.60,67.00,5.60,26.80
19860225,33.80,17.90,0.00,9.10,65.00,5.90,25.80
19860226,34.00,18.20,0.00,9.30,65.00,5.50,26.10
19860227,33.70,18.70,0.00,9.80,65.00,6.30,26.20
19860228,33.20,19.30,0.00,8.80,66.00,8.60,26.20
19860301,29.60,13.60,0.00,9.80,63.00,8.10,21.60
19860302,23.00,11.30,0.00,9.10,59.00,8.40,17.10
19860303,24.30,10.40,0.00,8.50,52.00,6.20,17.30
19860304,26.80,10.30,0.00,10.20,52.00,6.40,18.50
19860305,29.50,12.30,0.00,10.10,53.00,6.50,20.90
19860306,31.10,13.70,0.00,11.00,55.00,6.10,22.40
19860307,32.80,15.50,0.00,10.10,59.00,6.00,24.10
19860308,34.50,17.00,0.00,9.90,56.00,6.30,25.70
19860309,35.30,16.50,0.00,9.80,57.00,4.60,25.90
19860310,36.50,17.50,0.00,9.40,59.00,5.30,27.00
19860311,37.20,20.60,0.00,8.80,59.00,6.00,28.90
19860312,36.70,23.00,0.00,8.90,62.00,6.10,29.80
19860313,38.60,23.50,0.00,10.00,59.00,7.20,31.00
19860314,38.90,24.50,0.00,8.90,58.00,7.50,31.70
19860315,39.20,25.50,0.00,9.90,56.00,8.00,32.30
19860316,38.80,23.70,0.00,9.00,58.00,7.20,31.20
19860317,39.80,25.00,0.00,10.10,54.00,8.60,32.40
19860318,39.70,24.60,0.00,9.80,52.00,7.80,32.10
19860319,39.80,23.80,0.00,9.90,53.00,7.70,31.80
19860320,40.30,25.40,0.00,9.30,52.00,10.00,32.80
19860321,38.90,26.20,0.00,8.90,58.00,7.00,32.50
19860322,38.70,25.40,0.00,9.80,57.00,9.60,32.00
19860323,38.60,23.80,0.00,9.40,57.00,7.80,31.20
19860324,36.00,24.90,0.00,4.30,70.00,4.50,30.40
19860325,37.50,23.30,0.00,5.90,65.00,5.50,30.40
19860326,37.30,23.70,0.00,9.20,60.00,6.20,30.50
19860327,38.20,20.90,35.10,8.90,60.00,11.70,29.50
19860328,35.00,21.80,0.00,8.50,73.00,4.20,28.40
19860329,36.40,24.70,0.00,10.00,65.00,6.60,30.50
19860330,37.20,25.00,0.00,10.10,63.00,6.10,31.10
19860331,38.20,24.80,0.00,10.20,59.00,7.90,31.50
19860401,37.20,22.80,23.40,4.60,72.00,5.10,30.00
19860402,35.30,24.90,0.00,7.40,63.00,5.70,30.10
19860403,36.40,25.00,0.00,9.50,61.00,5.60,30.70
19860404,36.30,25.40,0.00,8.90,63.00,5.40,30.80
19860405,35.70,24.40,1.00,7.40,68.00,7.20,30.00
19860406,35.70,23.50,0.00,9.90,62.00,7.80,29.60
19860407,34.80,22.40,0.00,10.00,57.00,6.80,28.60
19860408,35.00,21.30,0.00,9.50,62.00,4.60,28.10
19860409,37.20,21.80,0.00,10.00,59.00,6.10,29.50
19860410,37.30,24.30,0.00,7.40,62.00,6.40,30.80
19860411,35.60,21.20,0.00,5.90,68.00,6.50,28.40
19860412,36.40,23.60,1.50,7.90,60.00,7.70,30.00
19860413,34.10,22.50,0.00,4.80,75.00,4.80,28.30
19860414,36.60,24.00,0.00,8.40,69.00,4.30,30.30
19860415,37.60,23.50,0.00,9.50,65.00,7.00,30.50
19860416,33.70,22.50,0.00,4.80,75.00,4.30,28.10
19860417,36.90,22.20,0.00,11.20,68.00,7.00,29.50
19860418,37.90,24.70,0.00,10.90,61.00,5.80,31.30
19860419,37.80,25.70,0.00,10.60,59.00,7.80,31.70
19860420,38.80,24.40,0.00,10.60,60.00,7.50,31.60
19860421,35.50,25.20,0.00,4.80,66.00,7.40,30.30
19860422,36.90,23.10,2.10,8.90,70.00,6.30,30.00
19860423,33.70,22.20,0.00,5.00,75.00,4.40,27.90
19860424,29.50,23.50,5.90,0.00,91.00,2.00,26.50
19860425,34.80,22.80,0.00,9.20,77.00,5.70,28.80
19860426,35.10,21.80,11.90,5.40,77.00,6.70,28.40
19860427,37.00,23.80,0.00,10.80,72.00,5.80,30.40
19860428,36.00,24.70,0.00,7.70,71.00,6.00,30.30
19860429,37.60,23.70,0.00,9.30,71.00,6.90,30.60
19860430,37.10,23.70,0.00,8.00,67.00,6.00,30.40
19860501,36.70,24.70,0.00,9.00,67.00,8.20,30.70
19860502,32.50,24.70,0.90,3.30,78.00,2.50,28.60
19860503,36.70,23.30,0.00,9.70,72.00,7.00,30.00
19860504,36.40,23.50,0.00,9.50,71.00,8.20,29.90
19860505,37.30,23.50,3.60,10.10,72.00,7.80,30.40
19860506,30.70,23.00,0.00,1.00,85.00,2.80,26.80
19860507,34.00,21.00,32.20,6.20,82.00,3.20,27.50
19860508,33.80,21.50,35.70,6.90,100.00,2.90,27.60
19860509,32.40,21.60,3.90,3.70,84.00,5.30,27.00
19860510,33.20,24.00,0.00,5.80,78.00,5.70,28.60
19860511,34.70,23.60,0.00,10.20,79.00,7.00,29.10
19860512,35.20,23.80,0.00,9.40,73.00,6.90,29.50
19860513,35.60,24.50,0.00,11.00,70.00,8.30,30.00
19860514,35.90,25.20,0.00,11.60,70.00,8.20,30.50
19860515,35.80,25.40,0.00,10.10,68.00,8.30,30.60
19860516,34.60,23.20,19.10,3.40,72.00,6.90,28.90
19860517,30.50,22.60,28.30,2.20,85.00,5.30,26.50
19860518,28.40,21.80,50.30,0.00,93.00,6.50,25.10
19860519,27.90,21.50,5.40,0.00,92.00,4.10,24.70
19860520,32.00,23.50,10.30,3.50,85.00,5.10,27.70
19860521,33.00,23.50,4.50,5.50,81.00,5.00,28.20
19860522,30.70,23.30,2.40,2.00,87.00,3.70,27.00
19860523,33.00,23.20,9.40,8.20,80.00,5.30,28.10
19860524,32.10,23.30,5.40,4.90,89.00,3.80,27.70
19860525,33.00,23.50,0.00,9.10,76.00,6.10,28.20
19860526,30.80,23.50,0.00,2.80,77.00,3.80,27.10
19860527,34.10,24.00,0.00,8.40,77.00,5.80,29.00
19860528,33.70,22.10,22.90,6.20,81.00,5.70,27.90
19860529,33.90,23.90,4.40,8.10,79.00,5.60,28.90
19860530,32.70,23.70,0.00,3.30,80.00,3.80,28.20
19860531,34.60,24.40,0.00,9.30,73.00,7.60,29.50
19860601,34.80,24.80,0.00,8.60,76.00,4.60,29.80
19860602,35.20,25.30,0.00,8.30,73.00,6.90,30.20
19860603,34.30,24.00,1.40,7.90,76.00,5.40,29.10
19860604,33.60,24.50,0.00,8.50,71.00,6.00,29.00
19860605,35.30,23.30,11.70,8.10,81.00,6.80,29.30
19860606,33.50,24.00,0.00,7.50,78.00,6.00,28.70
19860607,33.20,24.00,0.00,7.30,76.00,6.60,28.60
19860608,34.90,23.50,3.90,10.50,74.00,6.00,29.20
19860609,33.80,24.00,7.60,5.10,85.00,4.90,28.90
19860610,33.10,23.50,13.50,5.90,87.00,6.70,28.30
19860611,32.80,22.40,18.40,4.50,88.00,8.60,27.60
19860612,33.20,21.90,20.90,4.10,87.00,7.10,27.50
19860613,31.20,22.30,5.10,1.70,91.00,1.50,26.70
19860614,33.30,23.50,0.00,9.00,82.00,4.40,28.40
19860615,34.80,24.70,0.00,11.10,77.00,7.20,29.70
19860616,34.80,25.00,0.00,10.60,79.00,5.10,29.90
19860617,34.70,24.80,0.00,8.70,78.00,6.80,29.70
19860618,32.20,24.00,0.20,1.80,87.00,2.80,28.10
19860619,31.60,23.40,3.50,0.70,84.00,3.00,27.50
19860620,32.50,22.60,3.00,7.50,79.00,5.00,27.50
19860621,32.90,22.40,0.00,9.20,75.00,6.40,27.60
19860622,33.80,23.30,6.20,9.60,73.00,4.60,28.50
19860623,33.00,23.80,0.00,6.60,79.00,5.60,28.40
19860624,32.60,24.10,0.00,1.90,76.00,4.20,28.30
19860625,32.00,23.10,0.00,3.50,80.00,4.50,27.50
19860626,32.50,21.80,9.80,3.90,81.00,3.40,27.10
19860627,32.10,22.30,16.40,3.40,85.00,6.40,27.20
19860628,33.30,21.00,12.80,9.10,79.00,7.60,27.10
19860629,33.80,22.80,0.00,11.70,77.00,5.10,28.30
19860630,34.60,25.30,0.00,11.60,72.00,6.90,29.90
19860701,35.30,25.60,0.00,9.60,71.00,7.50,30.40
19860702,35.30,25.40,23.50,9.80,75.00,8.70,30.30
19860703,34.00,23.80,0.00,10.90,72.00,6.70,28.90
19860704,34.20,25.30,0.00,10.60,68.00,8.70,29.70
19860705,33.70,24.50,0.90,7.60,75.00,4.70,29.10
19860706,34.00,24.20,2.20,8.40,77.00,4.10,29.10
19860707,34.00,23.40,2.60,9.60,77.00,5.60,28.70
19860708,33.30,23.30,1.30,2.90,81.00,4.10,28.30
19860709,32.90,22.20,1.90,3.00,79.00,4.80,27.50
19860710,33.30,22.70,23.00,2.00,86.00,7.10,28.00
19860711,32.30,23.10,0.00,1.90,81.00,3.90,27.70
19860712,32.30,24.30,0.00,4.00,75.00,6.20,28.30
19860713,33.10,24.30,5.40,6.80,79.00,5.00,28.70
19860714,32.90,24.60,0.00,8.90,78.00,5.80,28.70
19860715,32.30,23.00,0.00,4.40,80.00,3.70,27.60
19860716,32.30,25.20,1.80,5.10,80.00,5.10,28.70
19860717,30.80,23.30,2.90,0.90,87.00,1.90,27.00
19860718,31.80,21.80,4.90,4.60,84.00,5.20,26.80
19860719,31.00,21.50,48.40,2.40,84.00,3.00,26.20
19860720,31.10,21.40,24.00,3.80,90.00,4.90,26.20
19860721,29.00,20.60,23.20,0.10,89.00,5.70,24.80
19860722,24.70,21.20,3.40,0.00,93.00,-9999.00,22.90
19860723,27.70,21.50,0.20,0.00,89.00,2.40,24.60
19860724,31.80,21.80,3.70,7.30,83.00,4.70,26.80
19860725,32.20,21.70,32.10,6.90,81.00,6.40,26.90
19860726,31.50,20.00,4.00,6.70,82.00,7.30,25.70
19860727,31.60,21.20,0.00,7.10,80.00,1.60,26.40
19860728,33.40,22.50,0.00,10.80,74.00,6.90,27.90
19860729,32.50,22.20,0.00,9.60,75.00,3.20,27.30
19860730,33.70,23.20,0.20,9.30,74.00,5.80,28.40
19860731,32.00,22.20,2.40,4.90,81.00,2.50,27.10
19860801,34.00,24.40,0.00,10.20,75.00,2.70,29.20
19860802,30.40,24.80,10.10,3.20,84.00,3.70,27.60
19860803,33.80,23.90,0.00,9.40,78.00,4.70,28.80
19860804,32.50,21.30,16.80,7.60,82.00,4.80,26.90
19860805,32.10,21.30,0.00,9.70,80.00,5.00,26.70
19860806,30.30,23.90,24.40,1.80,86.00,5.30,27.10
19860807,31.90,22.70,16.50,3.20,87.00,2.30,27.30
19860808,31.20,22.20,44.40,4.50,88.00,6.30,26.70
19860809,30.10,21.90,17.60,2.20,93.00,2.70,26.00
19860810,27.70,22.00,34.10,0.00,94.00,4.40,24.80
19860811,28.20,22.30,0.90,0.00,89.00,0.10,25.20
19860812,32.10,23.20,0.20,9.40,76.00,6.70,27.60
19860813,30.80,24.30,0.00,0.60,78.00,2.00,27.50
19860814,32.30,25.20,71.80,3.30,79.00,3.90,28.70
19860815,31.70,21.90,77.50,7.40,82.00,3.20,26.80
19860816,30.50,22.00,23.30,2.20,88.00,4.10,26.20
19860817,30.10,22.70,0.80,0.60,85.00,3.90,26.40
19860818,32.20,24.20,8.70,9.20,80.00,5.60,28.20
19860819,33.60,23.30,58.90,11.20,77.00,6.70,28.40
19860820,32.20,20.20,4.50,3.90,85.00,4.30,26.20
19860821,32.00,22.90,3.30,6.40,85.00,5.20,27.40
19860822,31.20,24.10,1.30,2.10,79.00,4.20,27.60
19860823,30.90,24.00,0.00,0.90,84.00,3.20,27.40
19860824,32.90,24.10,16.10,7.90,81.00,5.20,28.50
19860825,27.90,23.00,5.30,0.00,92.00,0.90,25.40
19860826,31.30,22.50,11.50,3.80,84.00,6.90,26.90
19860827,31.40,22.50,10.90,1.90,86.00,3.70,26.90
19860828,31.50,23.60,1.20,1.40,83.00,1.90,27.50
19860829,30.70,23.70,1.90,0.20,85.00,2.10,27.20
19860830,32.80,23.20,0.00,7.90,81.00,4.50,28.00
19860831,32.30,23.00,1.40,7.60,82.00,3.40,27.60
19860901,32.40,22.50,2.40,8.50,79.00,6.40,27.40
19860902,31.80,22.40,0.00,4.20,79.00,3.90,27.10
19860903,32.70,23.60,82.20,4.60,81.00,4.60,28.10
19860904,31.00,21.30,2.20,5.20,86.00,3.10,26.10
19860905,29.50,22.60,0.20,2.00,84.00,2.70,26.00
19860906,31.30,24.00,36.60,1.90,81.00,9.00,27.60
19860907,31.10,21.20,0.00,4.40,85.00,9.30,26.10
19860908,31.10,22.50,7.90,4.70,83.00,4.90,26.80
19860909,30.00,22.50,0.10,1.70,84.00,2.50,26.20
19860910,31.00,21.90,4.40,4.40,83.00,4.70,26.40
19860911,31.90,22.40,0.00,9.30,78.00,3.90,27.10
19860912,32.60,24.60,0.00,7.10,78.00,3.00,28.60
19860913,31.90,21.80,32.20,6.10,87.00,7.90,26.80
19860914,33.30,23.60,0.00,9.90,76.00,4.20,28.40
19860915,34.30,24.40,0.00,10.70,74.00,5.30,29.30
19860916,33.70,24.20,0.00,10.50,75.00,4.80,28.90
19860917,32.30,23.50,0.80,7.10,81.00,2.30,27.90
19860918,32.50,24.20,0.70,6.30,81.00,5.00,28.30
19860919,32.30,21.70,0.00,8.50,77.00,5.40,27.00
19860920,32.10,22.80,0.00,10.80,63.00,6.00,27.40
19860921,31.80,20.60,0.00,10.70,64.00,7.00,26.20
19860922,31.20,21.00,0.00,8.20,66.00,4.80,26.10
19860923,32.20,22.00,14.00,9.80,75.00,5.50,27.10
19860924,31.50,21.30,0.00,4.60,72.00,3.70,26.40
19860925,32.50,22.60,0.00,10.50,67.00,6.30,27.50
19860926,32.80,21.60,0.00,10.70,68.00,6.80,27.20
19860927,33.00,22.70,1.40,5.00,80.00,1.90,27.80
19860928,32.60,22.20,77.00,6.60,79.00,2.10,27.40
19860929,29.80,21.70,2.30,3.30,90.00,3.20,25.70
19860930,30.70,21.70,32.50,4.00,84.00,4.60,26.20
19861001,28.40,21.00,79.80,2.00,91.00,1.80,24.70
19861002,30.50,20.70,14.70,5.80,88.00,2.40,25.60
19861003,30.90,21.60,0.00,5.80,80.00,4.40,26.20
19861004,31.10,22.90,0.00,7.30,72.00,5.60,27.00
19861005,31.50,22.10,0.00,6.10,69.00,5.30,26.80
19861006,32.30,22.30,1.00,10.20,66.00,4.40,27.30
19861007,31.80,21.80,0.00,11.00,74.00,6.00,26.80
19861008,32.80,21.40,0.00,9.30,75.00,5.60,27.10
19861009,31.70,21.20,17.80,8.50,81.00,4.90,26.40
19861010,31.80,21.20,0.00,8.30,72.00,5.50,26.50
19861011,29.20,22.00,1.20,1.10,75.00,3.00,25.60
19861012,29.30,21.60,0.00,1.50,83.00,1.20,25.40
19861013,30.80,20.80,0.00,9.00,80.00,4.50,25.80
19861014,31.60,21.40,14.40,4.10,88.00,4.90,26.50
19861015,30.60,22.30,0.20,3.80,84.00,1.10,26.40
19861016,32.30,22.70,0.00,8.90,81.00,3.60,27.50
19861017,31.30,22.30,2.40,4.10,88.00,1.60,26.80
19861018,32.10,22.50,0.00,7.60,82.00,4.50,27.30
19861019,32.70,21.70,0.00,9.00,77.00,4.80,27.20
19861020,32.80,22.00,0.00,9.40,73.00,3.10,27.40
19861021,32.80,21.50,0.00,8.80,74.00,6.60,27.10
19861022,24.20,20.60,89.80,0.00,90.00,3.30,22.40
19861023,30.50,20.60,0.00,3.60,86.00,0.60,25.50
19861024,32.90,21.70,0.00,9.30,80.00,4.70,27.30
19861025,31.80,22.50,0.30,4.10,85.00,3.00,27.10
19861026,32.10,22.50,0.00,7.30,82.00,2.50,27.30
19861027,32.00,24.00,0.00,9.30,81.00,4.70,28.00
19861028,33.20,24.00,0.00,6.10,83.00,3.40,28.60
19861029,31.10,22.10,1.10,4.40,79.00,3.80,26.60
19861030,28.50,20.00,0.00,8.10,70.00,4.70,24.20
19861031,30.00,18.50,0.00,9.80,72.00,4.90,24.20
19861101,30.10,20.70,0.00,10.70,72.00,6.40,25.40
19861102,31.40,18.60,0.00,11.00,71.00,5.50,25.00
19861103,31.80,19.00,0.00,10.00,73.00,4.30,25.40
19861104,31.20,19.30,0.00,10.60,67.00,5.80,25.20
19861105,31.80,18.60,0.00,10.70,67.00,4.20,25.20
19861106,32.20,18.50,0.00,10.10,73.00,4.80,25.30
19861107,31.90,19.30,0.00,10.20,71.00,4.70,25.60
19861108,31.60,19.40,0.00,9.00,73.00,5.30,25.50
19861109,29.70,19.20,0.00,7.30,68.00,6.50,24.40
19861110,28.80,17.10,0.00,7.10,68.00,5.90,22.90
19861111,27.00,18.20,0.20,0.60,68.00,2.20,22.60
19861112,29.20,19.80,1.50,2.50,76.00,3.30,24.50
19861113,29.80,20.30,7.70,3.40,88.00,1.50,25.00
19861114,31.20,21.30,0.00,4.10,84.00,3.80,26.20
19861115,31.70,20.80,14.30,6.80,84.00,5.90,26.20
19861116,30.30,20.10,0.00,5.10,75.00,5.00,25.20
19861117,28.70,19.50,0.00,3.20,77.00,2.50,24.10
19861118,29.10,17.20,0.00,10.10,68.00,3.90,23.10
19861119,29.40,18.30,0.00,9.80,66.00,6.40,23.80
19861120,29.00,17.50,0.00,9.80,67.00,7.20,23.20
19861121,28.70,17.00,0.00,9.80,69.00,4.60,22.80
19861122,29.10,16.20,0.00,9.90,69.00,5.20,22.60
19861123,29.00,16.70,0.00,9.90,69.00,3.60,22.80
19861124,28.80,16.20,0.00,9.20,64.00,7.30,22.50
19861125,28.60,18.80,0.00,2.60,69.00,4.80,23.70
19861126,29.50,17.40,0.00,5.90,67.00,4.60,23.40
19861127,30.10,18.50,0.00,4.90,70.00,4.80,24.30
19861128,30.40,17.50,0.00,8.70,67.00,4.10,23.90
19861129,28.90,18.00,0.00,8.20,60.00,8.00,23.40
19861130,26.60,15.50,0.00,8.80,65.00,6.40,21.00
19861201,28.50,13.90,0.00,9.60,68.00,5.40,21.20
19861202,29.60,15.60,2.00,5.60,72.00,3.90,22.60
19861203,23.60,17.80,2.40,0.00,81.00,1.90,20.70
19861204,25.70,17.90,0.00,0.60,73.00,5.90,21.80
19861205,29.90,15.50,0.00,7.40,70.00,2.30,22.70
19861206,31.30,17.20,0.00,8.40,71.00,5.10,24.20
19861207,29.20,19.30,0.00,2.40,73.00,5.20,24.20
19861208,29.30,18.70,0.00,3.00,71.00,4.20,24.00
19861209,29.20,18.00,0.00,8.70,70.00,4.70,23.60
19861210,27.70,16.80,0.00,9.30,65.00,5.40,22.20
19861211,28.00,14.90,0.00,10.10,62.00,5.00,21.40
19861212,28.30,12.40,0.00,9.80,68.00,2.30,20.30
19861213,30.50,13.50,0.00,10.20,68.00,4.60,22.00
19861214,31.10,14.20,0.00,9.80,67.00,3.80,22.60
19861215,31.70,15.30,0.00,7.30,66.00,2.60,23.50
19861216,31.60,14.50,0.00,9.90,67.00,4.70,23.00
19861217,32.70,16.10,0.00,10.10,66.00,3.20,24.40
19861218,33.30,17.50,0.00,9.10,68.00,5.80,25.40
19861219,31.50,19.20,0.00,9.10,66.00,6.50,25.30
19861220,30.80,15.70,0.00,10.50,66.00,3.70,23.20
19861221,30.50,15.60,0.00,10.40,65.00,5.30,23.00
19861222,28.60,15.80,0.00,7.20,64.00,4.60,22.20
19861223,28.70,14.30,0.00,9.20,68.00,3.00,21.50
19861224,31.20,15.10,0.00,10.00,66.00,5.80,23.10
19861225,31.10,16.10,0.00,9.80,66.00,5.80,23.60
19861226,31.50,17.10,0.00,9.20,65.00,5.30,24.30
19861227,31.10,18.30,0.00,8.30,66.00,7.60,24.70
19861228,30.20,18.90,0.00,9.20,65.00,5.50,24.50
19861229,30.60,16.10,0.00,10.00,68.00,2.60,23.30
19861230,31.80,16.20,0.00,9.70,68.00,4.30,24.00
19861231,32.70,17.20,0.00,10.10,65.00,5.50,24.90
19870101,33.00,17.30,0.00,9.20,69.00,2.50,25.10
19870102,33.50,18.30,0.00,10.10,68.00,4.40,25.90
19870103,33.70,18.30,0.00,8.90,70.00,4.80,26.00
19870104,33.40,18.30,0.00,8.70,67.00,4.70,25.80
19870105,32.80,18.20,0.00,10.30,63.00,6.60,25.50
19870106,32.10,17.20,0.00,10.20,61.00,5.70,24.60
19870107,30.40,17.00,0.00,10.40,60.00,7.40,23.70
19870108,29.10,17.20,0.00,10.20,59.00,6.50,23.10
19870109,30.50,14.80,0.00,10.30,61.00,4.00,22.60
19870110,32.00,15.10,0.00,10.10,65.00,5.00,23.50
19870111,32.10,16.60,0.00,9.30,67.00,4.90,24.30
19870112,30.70,18.20,0.00,9.00,61.00,7.40,24.40
19870113,28.80,16.50,0.00,8.00,63.00,5.40,22.60
19870114,29.20,14.00,0.00,10.00,61.00,6.70,21.60
19870115,30.60,13.70,0.00,8.00,67.00,3.90,22.10
19870116,31.50,13.80,0.00,8.90,63.00,4.90,22.60
19870117,31.00,15.20,0.00,8.50,58.00,5.10,23.10
19870118,31.50,13.60,0.00,10.50,59.00,4.30,22.50
19870119,31.90,15.30,0.00,10.40,57.00,5.40,23.60
19870120,31.80,15.90,0.00,10.20,61.00,5.40,23.80
19870121,33.80,17.50,0.00,9.30,61.00,5.30,25.60
19870122,33.70,15.30,0.00,8.20,63.00,4.20,24.50
19870123,32.50,16.50,0.00,9.80,59.00,5.90,24.50
19870124,31.90,16.80,0.00,10.20,59.00,8.00,24.30
19870125,30.50,16.40,0.00,7.40,63.00,7.30,23.40
19870126,29.00,15.90,0.00,10.00,63.00,8.00,22.40
19870127,27.80,14.00,0.00,10.20,60.00,2.40,20.90
19870128,28.40,12.40,0.00,10.00,62.00,5.60,20.40
19870129,30.50,12.20,0.00,10.20,67.00,5.10,21.30
19870130,31.70,15.70,0.00,10.50,64.00,5.50,23.70
19870131,31.70,15.70,0.00,10.80,62.00,6.20,23.70
19870201,31.20,15.50,0.00,10.90,62.00,6.70,23.30
19870202,31.20,15.00,0.00,9.90,63.00,7.00,23.10
19870203,30.70,14.70,0.00,9.60,60.00,6.30,22.70
19870204,29.70,15.20,0.00,9.60,61.00,8.10,22.40
19870205,30.30,14.20,0.00,10.20,62.00,5.70,22.20
19870206,31.30,13.60,0.00,11.40,63.00,4.60,22.40
19870207,31.70,14.20,0.00,10.30,61.00,6.00,22.90
19870208,32.20,14.90,0.00,10.90,61.00,5.40,23.50
19870209,33.90,15.10,0.00,10.70,63.00,4.60,24.50
19870210,34.20,15.80,0.00,10.50,61.00,5.00,25.00
19870211,34.70,17.20,0.00,9.80,63.00,5.60,25.90
19870212,34.70,20.80,0.00,8.90,64.00,4.10,27.70
19870213,35.30,19.40,0.00,9.60,68.00,6.30,27.30
19870214,34.70,19.70,0.00,9.90,65.00,4.80,27.20
19870215,35.50,20.20,0.00,9.80,59.00,4.70,27.80
19870216,35.10,20.60,0.00,10.40,56.00,7.70,27.80
19870217,35.00,19.80,0.00,10.30,58.00,4.80,27.40
19870218,35.70,19.60,0.00,10.10,59.00,6.00,27.60
19870219,35.40,20.90,0.00,10.20,60.00,5.30,28.10
19870220,35.80,19.70,0.00,10.50,60.00,6.50,27.70
19870221,35.00,19.20,0.00,9.90,62.00,3.90,27.10
19870222,34.50,18.30,0.00,10.30,61.00,4.60,26.40
19870223,35.10,18.90,0.00,10.00,62.00,7.30,27.00
19870224,35.50,19.60,0.00,9.90,57.00,5.40,27.50
19870225,35.00,21.80,0.00,9.30,60.00,6.80,28.40
19870226,34.30,20.70,0.00,8.10,63.00,4.50,27.50
19870227,34.30,24.50,0.00,4.00,63.00,6.10,29.40
19870228,31.00,18.70,0.00,5.20,58.00,6.10,24.80
19870301,33.30,18.00,0.00,7.00,59.00,7.10,25.60
19870302,33.90,19.70,0.00,7.00,58.00,4.30,26.80
19870303,30.50,19.00,0.00,5.00,64.00,3.80,24.70
19870304,33.80,16.50,0.00,10.20,66.00,5.40,25.10
19870305,36.50,19.90,0.00,7.80,58.00,6.00,28.20
19870306,34.60,19.10,0.00,8.80,56.00,6.50,26.80
19870307,37.10,19.20,0.00,10.00,56.00,5.30,28.10
19870308,36.70,22.20,0.00,8.40,55.00,6.90,29.40
19870309,38.20,21.60,0.00,9.70,59.00,7.60,29.90
19870310,38.70,22.00,0.50,10.20,55.00,7.80,30.30
19870311,38.50,21.60,0.00,10.50,58.00,6.50,30.00
19870312,37.70,24.80,0.00,9.00,56.00,8.80,31.20
19870313,37.00,22.30,0.00,10.10,56.00,3.40,29.60
